timestamp_utc,ticker,event_ticker,floor_strike,yes_bid,yes_ask,last_price,volume,open_time,close_time
2026-08-19T11:00:36.368+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.0600,0.0700,0.0700,1.34,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:36.368+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.4700,0.4800,0.4700,200.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:36.368+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.9100,0.9200,0.0000,0.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:39.655+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.0600,0.0700,0.0700,1.34,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:39.655+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.4700,0.4800,0.4700,200.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:39.655+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.9100,0.9200,0.0000,0.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:42.841+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.0600,0.0700,0.0700,1.34,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:42.841+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.4700,0.4800,0.4700,200.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:42.841+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.9100,0.9200,0.0000,0.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:45.954+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.0600,0.0700,0.0700,1.34,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:45.954+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.4700,0.4800,0.4700,200.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:45.954+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.9100,0.9200,0.0000,0.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:49.067+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.0600,0.0700,0.0700,1.34,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:49.067+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.4700,0.4800,0.4700,200.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:49.067+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.9100,0.9200,0.0000,0.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:52.430+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:52.430+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:52.430+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:55.509+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:55.509+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:55.509+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:58.569+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:58.569+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:00:58.569+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:01.647+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:01.647+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:01.647+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:04.999+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:04.999+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:04.999+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:08.193+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:08.193+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:08.193+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:11.304+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:11.304+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:11.304+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:14.368+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:14.368+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:14.368+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:17.437+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1000,0.1100,0.0900,4334.37,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:17.437+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5100,0.5200,0.5100,425.00,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:17.437+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,3849.87,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:20.530+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:20.530+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:20.530+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:23.565+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:23.565+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:23.565+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:26.691+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:26.691+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:26.691+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:29.789+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:29.789+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:29.789+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:33.170+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:33.170+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:33.170+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:36.374+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:36.374+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:36.374+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:39.395+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:39.395+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:39.395+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:42.421+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:42.421+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:42.421+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:45.502+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:45.502+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:45.502+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:48.542+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:48.542+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:48.542+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:51.641+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:51.641+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:51.641+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:54.661+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:54.661+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:54.661+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:57.706+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:57.706+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:01:57.706+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:00.831+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:00.831+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:00.831+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:03.894+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1200,0.1300,0.1300,9120.15,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:03.894+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5200,0.5300,0.5300,1018.26,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:03.894+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6258.44,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:07.034+00:00,KXBTCD-26AUG1908-T64599.99,KXBTCD-26AUG1908,64599.99,0.0300,0.0400,0.0400,8951.59,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:07.034+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1300,0.1400,0.1400,14703.96,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:07.034+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5300,0.5400,0.5400,2109.51,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:07.034+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6399.17,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:10.061+00:00,KXBTCD-26AUG1908-T64599.99,KXBTCD-26AUG1908,64599.99,0.0300,0.0400,0.0400,8951.59,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:10.061+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1300,0.1400,0.1400,14703.96,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:10.061+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5300,0.5400,0.5400,2109.51,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:10.061+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6399.17,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:13.125+00:00,KXBTCD-26AUG1908-T64599.99,KXBTCD-26AUG1908,64599.99,0.0300,0.0400,0.0400,8951.59,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:13.125+00:00,KXBTCD-26AUG1908-T64499.99,KXBTCD-26AUG1908,64499.99,0.1300,0.1400,0.1400,14703.96,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:13.125+00:00,KXBTCD-26AUG1908-T64399.99,KXBTCD-26AUG1908,64399.99,0.5300,0.5400,0.5400,2109.51,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:13.125+00:00,KXBTCD-26AUG1908-T64299.99,KXBTCD-26AUG1908,64299.99,0.8900,0.9000,0.8900,6399.17,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
2026-08-19T11:02:16.213+00:00,KXBTCD-26AUG1908-T64599.99,KXBTCD-26AUG1908,64599.99,0.0300,0.0400,0.0400,8951.59,2026-08-19T11:00:00Z,2026-08-19T12:00:00Z
