timestamp_utc,wallet,market_slug,title,outcome,asset,end_date,avg_price_wallet,size_wallet,usd_cost_wallet,cur_price_gamma,mejor_ask_deteccion,profundidad_eur_deteccion,ratio_vs_stake_deteccion
2026-08-25T15:30:34+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-reach-87pt5k-in-august-2026,"Will Bitcoin reach $87,500 in August?",No,111048700751502672044509951873447347055250609664921660552120639211726861557472,2026-09-01,0.8099,10412.141,8433.8238,0.885,0.89,0.0,0.0
2026-08-25T15:30:35+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,eth-updown-4h-1787644800,"Ethereum Up or Down - August 25, 4:00AM-8:00AM ET",Up,53088547359021146454823104754339577590356585016830963750133599074225978403200,2026-08-25,0.4852,9567.6894,4642.481,0,,,
2026-08-25T15:30:35+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-76k-on-august-25-2026,"Will Bitcoin dip to $76,000 on August 25?",No,45368280391566985610330667662514174146297120705535655991629164257432753839142,2026-08-26,0.9184,1576.6382,1448.1091,0.9725,0.976,0.0,0.0
2026-08-25T15:30:35+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-reach-82k-on-august-25-2026,"Will Bitcoin reach $82,000 on August 25?",Yes,5794628889308192388482405405435406953170909370913252283928021570162632881317,2026-08-26,0.0755,1312.0167,99.0987,0.055,0.08,0.0,0.0
2026-08-25T15:30:36+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,btc-updown-4h-1787644800,"Bitcoin Up or Down - August 25, 4:00AM-8:00AM ET",Up,84589296848672265471686366848776307809416051774525491309497270857115645472172,2026-08-25,0.1929,910.4904,175.6613,0,,,
2026-08-25T15:30:36+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-67pt5k-in-august-2026,"Will Bitcoin dip to $67,500 in August?",No,114164493552879240550271565524839915538752736592211473199394767812525666184429,2026-09-01,0.8915,599.8909,534.8343,0.9705,0.974,0.0,0.0
2026-08-25T15:30:37+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,will-solana-dip-to-80-in-august-2026,Will Solana dip to $80 in August?,No,13572653103014616830461870788557772769687743660858441974764946191190693224107,2026-09-01,0.9507,249.9942,237.6877,0.948,0.969,12599.18,11999.2
2026-08-25T15:30:38+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-august-25-2026,"Will the price of Ethereum be above $2,600 on August 25?",No,114207580050288859677793293228247916721264367340818547291095917607520537793843,2026-08-25,0.9769,114.0937,111.4607,0.9965,0.998,2613.09,2488.7
2026-08-26T07:12:12+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-up-or-down-on-august-26-2026,Bitcoin Up or Down on August 26?,Down,82190812332326587585247341899082618035651485032728679209901444862586150805316,2026-08-26,0.6626,199.65,132.2892,0.645,0.66,2299.41,2189.9
2026-08-26T07:12:12+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-80k-on-august-26-2026,"Will the price of Bitcoin be above $80,000 on August 26?",No,70656001346388766471895934647073787173365853129389540501486206645634306833461,2026-08-26,0.7573,135.5,102.6242,0.775,0.78,60.89,58.0
2026-08-26T07:12:12+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,ethereum-up-or-down-on-august-26-2026,Ethereum Up or Down on August 26?,Down,56494994805993078420279023360096326357998697075609688187497464943655133415497,2026-08-26,0.5277,65.5,34.5699,0.66,0.67,0.0,0.0
2026-08-26T07:12:13+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-up-or-down-on-august-26-2026,Bitcoin Up or Down on August 26?,Down,82190812332326587585247341899082618035651485032728679209901444862586150805316,2026-08-26,0.6239,4130.4967,2577.0954,0.645,0.66,0.0,0.0
2026-08-26T07:12:13+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-august-26-2026,"Will the price of Bitcoin be above $78,000 on August 26?",Yes,50232425868328490292357358979146728527455962316218294345849651240570852559745,2026-08-26,0.6731,1190.9033,801.64,0.79,0.798,0.0,0.0
2026-08-26T07:12:14+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-80k-in-august-2026-from-august-25,"Will Bitcoin reach $80,000 in August?",Yes,107419549747162242989704571874859004344745282343961046704946015921965192514674,2026-09-01,0.7931,898.0575,712.2665,0.81,0.82,3525.05,3357.2
2026-08-26T07:12:14+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-august-27-2026,"Will the price of Bitcoin be above $76,000 on August 27?",Yes,25512674623998375853572022601203148972230905443566742280140173285476081449904,2026-08-27,0.85,797.9304,678.2408,0.925,0.93,0.0,0.0
2026-08-26T07:12:14+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-74k-on-august-27-2026,"Will the price of Bitcoin be above $74,000 on August 27?",Yes,53769803257810748681121166310408252947935347418038548176977746239279623242536,2026-08-27,0.9721,602.4695,585.6817,0.987,0.989,72556.84,69101.8
2026-08-26T07:12:14+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-26-2026,Ethereum Up or Down on August 26?,Down,56494994805993078420279023360096326357998697075609688187497464943655133415497,2026-08-26,0.7477,542.1034,405.3342,0.66,0.67,4997.4,4759.4
2026-08-26T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-ethereum-reach-2700-in-august-2026,"Will Ethereum reach $2,700 in August?",Yes,19735122236012152650386836531973152727766441223570587209271968394347347553905,2026-09-01,0.2091,380.5498,79.5877,0.225,0.229,0.0,0.0
2026-08-26T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-80k-in-august-2026-from-august-25,"Will Bitcoin reach $80,000 in August?",No,70769005488353158177429125235895810063832407064839233475506172068258550599485,2026-09-01,0.1654,354.8893,58.7285,0.19,0.2,0.0,0.0
2026-08-26T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-74k-on-august-26-2026,"Will the price of Bitcoin be above $74,000 on August 26?",No,7303277795889723885797754062214321232559284385469135944446509039039222056897,2026-08-26,0.004,170.59,0.6823,0.0055,0.006,0.0,0.0
2026-08-26T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-80k-on-august-27-2026,"Will the price of Bitcoin be above $80,000 on August 27?",No,46241364590991171211797695478933475894609467197326154794910520635486108296175,2026-08-27,0.638,164.797,105.1405,0.6795,0.68,0.0,0.0
2026-08-26T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-73k-on-august-25-2026,"Will Bitcoin dip to $73,000 on August 25?",Yes,7314783122433278372626112969654017215477292250306170122290236251765659622299,2026-08-26,0.001,120,0.12,0,,,
2026-08-26T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-77pt5k-in-august-2026,"Will Bitcoin dip to $77,500 in August?",No,57883716462428071579766686340118968954570667128801343429757496441681686375445,2026-09-01,0.2887,60.85,17.5713,0.295,0.31,0.0,0.0
2026-08-26T07:12:16+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-up-or-down-on-august-26-2026,Bitcoin Up or Down on August 26?,Down,82190812332326587585247341899082618035651485032728679209901444862586150805316,2026-08-26,0.5849,21078.3867,12329.0363,0.645,0.66,0.0,0.0
2026-08-26T07:12:17+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-up-or-down-on-august-26-2026,Ethereum Up or Down on August 26?,Down,56494994805993078420279023360096326357998697075609688187497464943655133415497,2026-08-26,0.7759,4977.38,3862.1883,0.66,0.67,4997.4,4759.4
2026-08-26T07:12:17+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",Yes,64541762515604578260378456328216972917555848805451114168445711044604754913226,2026-08-31,0.34,165.3333,56.2133,0.39,0.41,0.0,0.0
2026-08-26T07:12:17+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-above-2800-on-august-28-2026,"Will the price of Ethereum be above $2,800 on August 28?",Yes,24460356690499451285573376025971828666491215366337076769111670461239178787530,2026-08-28,0.0139,9.31,0.1303,0.0225,0.039,0.0,0.0
2026-08-26T07:12:18+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-august-27-2026,"Will the price of Ethereum be above $2,600 on August 27?",No,45202769750290912537062794515068387747195617311588115726229032011432290394810,2026-08-27,0.9299,62.8064,58.4098,0.915,0.92,6865.47,6538.5
2026-08-26T07:12:18+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-august-28-2026,"Will the price of Ethereum be above $2,600 on August 28?",No,53034634967371863064008624221511149110929961311538659350440050298528712413396,2026-08-28,0.8799,29.0341,25.5499,0.855,0.87,5059.61,4818.7
2026-08-26T07:12:18+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-1-2026,"Will the price of Bitcoin be above $78,000 on September 1?",Yes,59334650776747262633032619351037781228940355601375937098954257340851779204469,2026-09-01,0.5873,22.0987,12.98,0.58,0.59,3052.74,2907.4
2026-08-26T07:12:18+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,will-solana-hit-150-by-september-30-2026,"Will Solana hit $150 by September 30, 2026?",Yes,39076801102444459825626590434221910340712719867914229899722567816625471430140,2026-10-01,0.0699,16,1.1199,0.0505,0.071,5.19,4.9
2026-08-26T07:12:19+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-august-31-2026,"Will the price of Bitcoin be above $78,000 on August 31?",Yes,95028553369930962164785877792504635557153261669941905147994558124480982405486,2026-08-31,0.5999,6.9527,4.1716,0.59,0.62,3100.0,2952.4
2026-08-26T07:12:19+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,will-solana-reach-110-august-24-30-2026,Will Solana reach $110 August 24-30?,No,58961262967027035499905840587538461145786227828787594440665617845100351934472,2026-08-31,0.9199,5.3091,4.8843,0.86,0.91,2730.0,2600.0
2026-08-26T07:12:19+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,will-solana-reach-120-august-24-30-2026,Will Solana reach $120 August 24-30?,No,73837177241249792882694088862769009540047163140137443654373256551568341990294,2026-08-31,0.9699,3.7422,3.6299,0.95,0.97,646.04,615.3
2026-08-26T07:12:21+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-65000-by-december-31-2026-from-august-24,"Will Bitcoin dip to $65,000 by December 31, 2026?",No,104072675121616169708481552608019889218004323979484070212305769583143217407441,2027-01-01,0.54,4852.4722,2620.6214,0.56,0.57,0.0,0.0
2026-08-26T07:12:21+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-60k-by-december-31-2026-from-july-21,"Will Bitcoin dip to $60,000 by December 31, 2026?",Yes,104279604547231872129402198190232956636095665469278761891693384128061158683041,2027-01-01,0.2326,4718.4359,1097.5844,0.295,0.3,0.0,0.0
2026-08-26T07:12:21+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-77pt5k-in-august-2026,"Will Bitcoin dip to $77,500 in August?",Yes,60432943459727811939876579458127882879093448601070549237658505707253776040466,2026-09-01,0.8073,1022.73,825.7028,0.705,0.72,5786.12,5510.6
2026-08-26T07:12:21+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-dip-to-75000-by-december-31-2026-from-august-24,"Will Bitcoin dip to $75,000 by December 31, 2026?",No,26908736643656495003619483260546006052067820065662031558601678121610263121219,2027-01-01,0.1437,581.58,83.5794,0.15,0.16,0.0,0.0
2026-08-26T07:12:22+00:00,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,will-bitcoin-reach-83k-on-august-25-2026,"Will Bitcoin reach $83,000 on August 25?",Yes,30923268454673985186875789540931251518753191269891472999754879747768927949774,2026-08-26,0.019,574.5899,10.9334,0,,,
