timestamp_utc,tipo,accionable,event,end_date,n_brackets,suma_yes,suma_ask,suma_bid,gap_pct,profit_pct,roi_no_pct,liq_min,liq_total,rango_min,rango_max
2026-08-25T00:39:45+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.3925,6.712,0.073,-571.2,-573.2,-12.18,0.0,81.0,110,140
2026-08-25T00:39:45+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.3365,6.578,0.095,-557.8,-559.8,-11.96,23.0,391.0,110,130
2026-08-25T00:39:45+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,3.071,5.862,0.28,-486.2,-488.2,-10.09,25.0,953.0,68000,86000
2026-08-25T00:39:45+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.337,4.464,0.21,-346.4,-348.4,-10.81,29.0,925.0,68000,86000
2026-08-25T00:39:45+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,1.876,3.51,0.242,-251.0,-253.0,-10.48,40.0,1565.0,68000,86000
2026-08-25T00:39:45+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.861,3.231,0.491,-223.1,-225.1,-7.86,67.0,2930.0,110,130
2026-08-25T00:39:45+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.072,2.024,0.12,-102.4,-104.4,-11.71,85.0,4221.0,110,120
2026-08-25T00:39:45+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.013,0.021,0.005,97.9,95.9,-12.84,4222.0,129837.0,56000,74000
2026-08-25T00:39:45+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.1095,0.143,0.076,85.7,83.7,-12.15,3938.0,109751.0,1500,2400
2026-08-25T00:39:45+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.389,0.45,0.328,55.0,53.0,-9.59,2189.0,99449.0,60000,78000
2026-08-25T00:39:45+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,1.0375,1.335,0.74,-33.5,-35.5,-5.08,2951.0,27450.0,2000,2900
2026-08-25T00:39:45+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,1.029,1.325,0.733,-32.5,-34.5,-5.17,2943.0,27914.0,1900,2800
2026-08-25T00:39:45+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,1.043,1.3,0.786,-30.0,-32.0,-4.55,2897.0,38767.0,1900,2800
2026-08-25T00:39:45+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.642,0.7,0.584,30.0,28.0,-6.84,3211.0,31674.0,1600,2500
2026-08-25T00:51:24+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.013,7.936,0.08,-693.6,-695.6,-12.11,0.0,91.0,110,140
2026-08-25T00:51:24+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.997,7.912,0.082,-691.2,-693.2,-12.09,1.0,75.0,110,140
2026-08-25T00:51:24+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,3.721,7.059,0.383,-605.9,-607.9,-9.02,14.0,666.0,1900,2800
2026-08-25T00:51:24+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,3.4695,6.775,0.164,-577.5,-579.5,-11.27,11.0,11737.0,1900,2800
2026-08-25T00:51:24+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.405,6.715,0.095,-571.5,-573.5,-11.96,22.0,373.0,110,130
2026-08-25T00:51:24+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.393,6.713,0.073,-571.3,-573.3,-12.18,0.0,79.0,110,140
2026-08-25T00:51:24+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,3.305,6.503,0.107,-550.3,-552.3,-11.84,24.0,592.0,2000,2900
2026-08-25T00:51:24+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,3.001,5.72,0.282,-472.0,-474.0,-10.07,78.0,1548.0,68000,86000
2026-08-25T00:51:24+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.3225,4.435,0.21,-343.5,-345.5,-10.81,29.0,1051.0,68000,86000
2026-08-25T00:51:24+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,1.846,3.45,0.242,-245.0,-247.0,-10.48,35.0,1712.0,68000,86000
2026-08-25T00:51:24+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.8655,3.254,0.477,-225.4,-227.4,-8.01,53.0,2785.0,110,130
2026-08-25T00:51:24+00:00,OVERROUND,False,Ethereum price on August 30?,2026-08-30,9,1.6515,3.103,0.2,-210.3,-212.3,-10.91,55.0,1502.0,2000,2900
2026-08-25T00:51:24+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.0125,0.02,0.005,98.0,96.0,-12.84,4379.0,137561.0,56000,74000
2026-08-25T00:51:24+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.0935,0.12,0.067,88.0,86.0,-12.24,864.0,58462.0,1500,2400
2026-08-25T00:51:24+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.3445,0.397,0.292,60.3,58.3,-9.97,2011.0,112660.0,60000,78000
2026-08-25T00:51:24+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.6165,0.7,0.533,30.0,28.0,-7.41,290.0,4312.0,1600,2500
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.013,7.936,0.08,-693.6,-695.6,-12.11,0.0,90.0,110,140
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.997,7.912,0.082,-691.2,-693.2,-12.09,1.0,76.0,110,140
2026-08-25T01:03:29+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,3.477,6.79,0.164,-579.0,-581.0,-11.27,36.0,11718.0,1900,2800
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.3925,6.712,0.073,-571.2,-573.2,-12.18,0.0,79.0,110,140
2026-08-25T01:03:29+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,3.5095,6.636,0.383,-563.6,-565.6,-9.02,33.0,868.0,1900,2800
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.36,6.625,0.095,-562.5,-564.5,-11.96,29.0,432.0,110,130
2026-08-25T01:03:29+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,3.2955,6.484,0.107,-548.4,-550.4,-11.84,22.0,575.0,2000,2900
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.8155,3.486,0.145,-248.6,-250.6,-11.46,54.0,2870.0,110,130
2026-08-25T01:03:29+00:00,OVERROUND,False,Ethereum price on August 30?,2026-08-30,9,1.7135,3.227,0.2,-222.7,-224.7,-10.91,43.0,1178.0,2000,2900
2026-08-25T01:03:29+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.164,2.197,0.131,-119.7,-121.7,-11.6,87.0,4086.0,110,120
2026-08-25T01:03:29+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.013,0.021,0.005,97.9,95.9,-12.84,9175.0,183760.0,56000,74000
2026-08-25T01:03:29+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.082,0.098,0.066,90.2,88.2,-12.25,873.0,59743.0,1500,2400
2026-08-25T01:03:29+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.255,0.294,0.216,70.6,68.6,-10.75,6283.0,171320.0,60000,78000
2026-08-25T01:03:29+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.55,0.657,0.443,34.3,32.3,-8.38,244.0,3745.0,1600,2500
2026-08-25T01:03:29+00:00,BRACKET_ARB,False,Bitcoin price on August 27?,2026-08-27,9,0.819,0.966,0.672,3.4,1.4,-5.86,5571.0,55027.0,64000,82000
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.013,7.936,0.08,-693.6,-695.6,-12.11,0.0,90.0,110,140
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.997,7.912,0.082,-691.2,-693.2,-12.09,1.0,74.0,110,140
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.3915,6.71,0.073,-571.0,-573.0,-12.18,0.0,81.0,110,140
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.348,6.601,0.095,-560.1,-562.1,-11.96,26.0,412.0,110,130
2026-08-25T01:14:59+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,2.7015,5.133,0.27,-413.3,-415.3,-10.19,23.0,1124.0,68000,86000
2026-08-25T01:14:59+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,2.319,4.396,0.242,-339.6,-341.6,-10.48,15.0,714.0,68000,86000
2026-08-25T01:14:59+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.2985,4.377,0.22,-337.7,-339.7,-10.71,33.0,827.0,68000,86000
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.7655,3.486,0.045,-248.6,-250.6,-12.45,33.0,2717.0,110,130
2026-08-25T01:14:59+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.269,2.355,0.183,-135.5,-137.5,-11.08,108.0,4404.0,110,120
2026-08-25T01:14:59+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.0115,0.018,0.005,98.2,96.2,-12.84,4410.0,133032.0,56000,74000
2026-08-25T01:14:59+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.081,0.096,0.066,90.4,88.4,-12.25,4107.0,110119.0,1500,2400
2026-08-25T01:14:59+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.2355,0.277,0.195,72.3,70.3,-10.96,2330.0,112440.0,60000,78000
2026-08-25T01:14:59+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,1.024,1.359,0.689,-35.9,-37.9,-5.67,2913.0,27088.0,2000,2900
2026-08-25T01:14:59+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.5665,0.629,0.504,37.1,35.1,-7.72,603.0,25393.0,1600,2500
2026-08-25T01:14:59+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,1.0265,1.32,0.733,-32.0,-34.0,-5.17,3205.0,30344.0,1900,2800
2026-08-25T01:14:59+00:00,BRACKET_ARB,False,Bitcoin price on August 27?,2026-08-27,9,0.795,0.958,0.632,4.2,2.2,-6.31,927.0,12091.0,64000,82000
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.0135,7.937,0.08,-693.7,-695.7,-12.11,0.0,23.0,110,140
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.997,7.912,0.082,-691.2,-693.2,-12.09,1.0,76.0,110,140
2026-08-25T01:26:51+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,3.6485,6.914,0.383,-591.4,-593.4,-9.02,29.0,869.0,1900,2800
2026-08-25T01:26:51+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,3.4485,6.733,0.164,-573.3,-575.3,-11.27,41.0,11749.0,1900,2800
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.3915,6.71,0.073,-571.0,-573.0,-12.18,0.0,81.0,110,140
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.3625,6.63,0.095,-563.0,-565.0,-11.96,25.0,400.0,110,130
2026-08-25T01:26:51+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,3.259,6.411,0.107,-541.1,-543.1,-11.84,28.0,614.0,2000,2900
2026-08-25T01:26:51+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,2.6,4.93,0.27,-393.0,-395.0,-10.19,39.0,1007.0,68000,86000
2026-08-25T01:26:51+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.269,4.308,0.23,-330.8,-332.8,-10.6,40.0,891.0,68000,86000
2026-08-25T01:26:51+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,2.2565,4.271,0.242,-327.1,-329.1,-10.48,36.0,920.0,68000,86000
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.8075,3.566,0.049,-256.6,-258.6,-12.41,34.0,2710.0,110,130
2026-08-25T01:26:51+00:00,OVERROUND,False,Ethereum price on August 30?,2026-08-30,9,1.732,3.264,0.2,-226.4,-228.4,-10.91,45.0,1126.0,2000,2900
2026-08-25T01:26:51+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.313,2.485,0.141,-148.5,-150.5,-11.5,100.0,4253.0,110,120
2026-08-25T01:26:51+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.01,0.015,0.005,98.5,96.5,-12.84,4298.0,136504.0,56000,74000
2026-08-25T01:26:51+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.0855,0.105,0.066,89.5,87.5,-12.25,935.0,57843.0,1500,2400
2026-08-25T01:26:51+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.26,0.307,0.213,69.3,67.3,-10.78,2125.0,94254.0,60000,78000
2026-08-25T01:26:51+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.5885,0.661,0.516,33.9,31.9,-7.59,523.0,5772.0,1600,2500
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.0135,7.937,0.08,-693.7,-695.7,-12.11,0.0,24.0,110,140
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.997,7.912,0.082,-691.2,-693.2,-12.09,1.0,75.0,110,140
2026-08-25T01:38:41+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,3.45,6.736,0.164,-573.6,-575.6,-11.27,43.0,11781.0,1900,2800
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.392,6.711,0.073,-571.1,-573.1,-12.18,0.0,115.0,110,140
2026-08-25T01:38:41+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,3.5275,6.672,0.383,-567.2,-569.2,-9.02,49.0,899.0,1900,2800
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.326,6.557,0.095,-555.7,-557.7,-11.96,23.0,404.0,110,130
2026-08-25T01:38:41+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,3.2695,6.432,0.107,-543.2,-545.2,-11.84,33.0,604.0,2000,2900
2026-08-25T01:38:41+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,2.5725,4.855,0.29,-385.5,-387.5,-9.99,67.0,1215.0,68000,86000
2026-08-25T01:38:41+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,2.251,4.24,0.262,-324.0,-326.0,-10.28,52.0,1278.0,68000,86000
2026-08-25T01:38:41+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.25,4.24,0.26,-324.0,-326.0,-10.3,44.0,1198.0,68000,86000
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.779,3.509,0.049,-250.9,-252.9,-12.41,35.0,2703.0,110,130
2026-08-25T01:38:41+00:00,OVERROUND,False,Ethereum price on August 30?,2026-08-30,9,1.7435,3.287,0.2,-228.7,-230.7,-10.91,24.0,930.0,2000,2900
2026-08-25T01:38:41+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.327,2.493,0.161,-149.3,-151.3,-11.3,63.0,4073.0,110,120
2026-08-25T01:38:41+00:00,BRACKET_ARB,True,Bitcoin price on August 25?,2026-08-25,9,0.01,0.015,0.005,98.5,96.5,-12.84,4048.0,124411.0,56000,74000
2026-08-25T01:38:41+00:00,BRACKET_ARB,True,Ethereum price on August 25?,2026-08-25,9,0.0845,0.103,0.066,89.7,87.7,-12.25,817.0,53735.0,1500,2400
2026-08-25T01:38:41+00:00,BRACKET_ARB,True,Bitcoin price on August 26?,2026-08-26,9,0.2385,0.281,0.196,71.9,69.9,-10.95,2459.0,91092.0,60000,78000
2026-08-25T01:38:41+00:00,BRACKET_ARB,True,Ethereum price on August 26?,2026-08-26,9,0.5595,0.651,0.468,34.9,32.9,-8.11,528.0,6166.0,1600,2500
2026-08-25T01:38:41+00:00,BRACKET_ARB,False,Bitcoin price on August 27?,2026-08-27,9,0.809,0.966,0.652,3.4,1.4,-6.09,931.0,13092.0,64000,82000
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 30?,2026-08-30,9,4.0135,7.937,0.08,-693.7,-695.7,-12.11,0.0,22.0,110,140
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 28?,2026-08-28,9,3.9985,7.915,0.082,-691.5,-693.5,-12.09,1.0,76.0,110,140
2026-08-25T01:50:27+00:00,OVERROUND,False,Ethereum price on August 27?,2026-08-27,9,3.454,6.744,0.164,-574.4,-576.4,-11.27,44.0,11835.0,1900,2800
2026-08-25T01:50:27+00:00,OVERROUND,False,Ethereum price on August 28?,2026-08-28,9,3.5565,6.733,0.383,-573.3,-575.3,-9.02,86.0,1074.0,1900,2800
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 29?,2026-08-29,9,3.392,6.711,0.073,-571.1,-573.1,-12.18,0.0,115.0,110,140
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 27?,2026-08-27,9,3.2995,6.504,0.095,-550.4,-552.4,-11.96,32.0,413.0,110,130
2026-08-25T01:50:27+00:00,OVERROUND,False,Ethereum price on August 29?,2026-08-29,9,3.269,6.431,0.107,-543.1,-545.1,-11.84,33.0,632.0,2000,2900
2026-08-25T01:50:27+00:00,OVERROUND,False,Bitcoin price on August 30?,2026-08-30,9,2.586,4.892,0.28,-389.2,-391.2,-10.09,53.0,1224.0,68000,86000
2026-08-25T01:50:27+00:00,OVERROUND,False,Bitcoin price on August 29?,2026-08-29,9,2.295,4.33,0.26,-333.0,-335.0,-10.3,28.0,974.0,68000,86000
2026-08-25T01:50:27+00:00,OVERROUND,False,Bitcoin price on August 28?,2026-08-28,9,2.2285,4.195,0.262,-319.5,-321.5,-10.28,50.0,1207.0,68000,86000
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 26?,2026-08-26,9,1.7295,3.41,0.049,-241.0,-243.0,-12.41,34.0,2190.0,110,130
2026-08-25T01:50:27+00:00,OVERROUND,False,Ethereum price on August 30?,2026-08-30,9,1.6835,3.167,0.2,-216.7,-218.7,-10.91,73.0,1337.0,2000,2900
2026-08-25T01:50:27+00:00,OVERROUND,False,Solana price on August 25?,2026-08-25,9,1.486,2.801,0.171,-180.1,-182.1,-11.2,83.0,4179.0,110,120
