timestamp_utc,plataforma_a,plataforma_b,activo,similitud,titulo_a,titulo_b,price_yes_a,price_yes_b,gap_pct,coste_arb,profit_bruto,profit_neto,accionable,plat_compra_yes,plat_compra_no,liq_a,liq_b,fecha_a,fecha_b,url_a,url_b,AVISO
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.96,22.5,0.775,22.5,20.5,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T61249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $64,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.395,0.62,22.5,0.775,22.5,20.5,True,Polymarket,Kalshi,11702.7492,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784708,https://kalshi.com/markets/KXBTCD-26JUL1017-T62999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.615,0.84,22.5,0.775,22.5,20.5,True,Polymarket,Kalshi,23228.3417,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795933,https://kalshi.com/markets/KXBTCD-26JUL1017-T60999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.75,"Will the price of Ethereum be above $1,800 on July 7?","Ethereum price at Jul 6, 2026 at 5pm EDT?",0.3915,0.175,21.65,0.7835,21.65,19.65,True,Kalshi,Polymarket,17955.57901,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744214,https://kalshi.com/markets/KXETHD-26JUL0617-T1829.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.335,0.12,21.5,0.785,21.5,19.5,True,Kalshi,Polymarket,24092.9402,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744274,https://kalshi.com/markets/KXBTCD-26JUL0617-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.945,21.0,0.79,21.0,19.0,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T61499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.335,0.535,20.0,0.8,20.0,18.0,True,Polymarket,Kalshi,24092.9402,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744274,https://kalshi.com/markets/KXBTCD-26JUL0617-T63499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.925,19.0,0.81,19.0,17.0,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T61749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $66,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.14,0.33,19.0,0.81,19.0,17.0,True,Polymarket,Kalshi,18245.3171,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769779,https://kalshi.com/markets/KXBTCD-26JUL1017-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.35,0.54,19.0,0.81,19.0,17.0,True,Polymarket,Kalshi,11367.0874,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795943,https://kalshi.com/markets/KXBTCD-26JUL1017-T63499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.615,0.8,18.5,0.815,18.5,16.5,True,Polymarket,Kalshi,23228.3417,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795933,https://kalshi.com/markets/KXBTCD-26JUL1017-T61499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $66,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.145,0.33,18.5,0.815,18.5,16.5,True,Polymarket,Kalshi,11092.79,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795946,https://kalshi.com/markets/KXBTCD-26JUL1017-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.8,"Will the price of Ethereum be above $1,800 on July 6?","Ethereum price at Jul 6, 2026 at 5pm EDT?",0.3575,0.175,18.25,0.8175,18.25,16.25,True,Kalshi,Polymarket,19536.32934,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731230,https://kalshi.com/markets/KXETHD-26JUL0617-T1829.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $64,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.2655,0.085,18.05,0.8195,18.05,16.05,True,Kalshi,Polymarket,24239.14562,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731316,https://kalshi.com/markets/KXBTCD-26JUL0617-T65249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.625,18.0,0.82,18.0,16.0,True,Kalshi,Polymarket,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T63249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,1.0,"Will the price of Bitcoin be above $64,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.2655,0.445,17.95,0.8205,17.95,15.95,True,Polymarket,Kalshi,24239.14562,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731316,https://kalshi.com/markets/KXBTCD-26JUL0617-T63749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.335,0.16,17.5,0.825,17.5,15.5,True,Kalshi,Polymarket,24092.9402,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744274,https://kalshi.com/markets/KXBTCD-26JUL0617-T64749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.665,0.84,17.5,0.825,17.5,15.5,True,Polymarket,Kalshi,21671.2754,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784703,https://kalshi.com/markets/KXBTCD-26JUL1017-T60999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.905,17.0,0.83,17.0,15.0,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T61999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $66,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.165,0.33,16.5,0.835,16.5,14.5,True,Polymarket,Kalshi,11296.1548,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784711,https://kalshi.com/markets/KXBTCD-26JUL1017-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.38,0.54,16.0,0.84,16.0,14.0,True,Polymarket,Kalshi,20407.5174,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769775,https://kalshi.com/markets/KXBTCD-26JUL1017-T63499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.96,15.5,0.845,15.5,13.5,True,Polymarket,Kalshi,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T61249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.685,0.84,15.5,0.845,15.5,13.5,True,Polymarket,Kalshi,20663.1319,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769771,https://kalshi.com/markets/KXBTCD-26JUL1017-T60999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.75,"Will the price of Ethereum be above $1,800 on July 11?","Ethereum price at Jul 10, 2026 at 5pm EDT?",0.39,0.54,15.0,0.85,15.0,13.0,True,Polymarket,Kalshi,5359.9588,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795859,https://kalshi.com/markets/KXETHD-26JUL1017-T1779.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $64,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.2655,0.12,14.55,0.8545,14.55,12.55,True,Kalshi,Polymarket,24239.14562,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731316,https://kalshi.com/markets/KXBTCD-26JUL0617-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $64,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.395,0.54,14.5,0.855,14.5,12.5,True,Polymarket,Kalshi,11702.7492,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784708,https://kalshi.com/markets/KXBTCD-26JUL1017-T63499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.945,14.0,0.86,14.0,12.0,True,Polymarket,Kalshi,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T61499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.875,14.0,0.86,14.0,12.0,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T62249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.665,0.8,13.5,0.865,13.5,11.5,True,Polymarket,Kalshi,21671.2754,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784703,https://kalshi.com/markets/KXBTCD-26JUL1017-T61499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $64,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.335,0.205,13.0,0.87,13.0,11.0,True,Kalshi,Polymarket,24092.9402,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744274,https://kalshi.com/markets/KXBTCD-26JUL0617-T64499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $64,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.35,0.48,13.0,0.87,13.0,11.0,True,Polymarket,Kalshi,11367.0874,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795943,https://kalshi.com/markets/KXBTCD-26JUL1017-T63999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $66,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.0325,0.16,12.75,0.8725,12.75,10.75,True,Polymarket,Kalshi,22797.45178,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731320,https://kalshi.com/markets/KXBTCD-26JUL0617-T64749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $62,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.615,0.74,12.5,0.875,12.5,10.5,True,Polymarket,Kalshi,23228.3417,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795933,https://kalshi.com/markets/KXBTCD-26JUL1017-T61999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,1.0,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.925,12.0,0.88,12.0,10.0,True,Polymarket,Kalshi,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T61749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.75,"Will the price of Ethereum be above $1,800 on July 9?","Ethereum price at Jul 10, 2026 at 5pm EDT?",0.42,0.54,12.0,0.88,12.0,10.0,True,Polymarket,Kalshi,9282.3753,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769704,https://kalshi.com/markets/KXETHD-26JUL1017-T1779.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.69,11.5,0.885,11.5,9.5,True,Kalshi,Polymarket,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T62999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.685,0.8,11.5,0.885,11.5,9.5,True,Polymarket,Kalshi,20663.1319,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769771,https://kalshi.com/markets/KXBTCD-26JUL1017-T61499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $60,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.82,0.935,11.5,0.885,11.5,9.5,True,Polymarket,Kalshi,11187.0032,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795927,https://kalshi.com/markets/KXBTCD-26JUL1017-T58999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.625,11.0,0.89,11.0,9.0,True,Kalshi,Polymarket,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T63249.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $64,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.335,0.445,11.0,0.89,11.0,9.0,True,Polymarket,Kalshi,24092.9402,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744274,https://kalshi.com/markets/KXBTCD-26JUL0617-T63749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $66,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.14,0.25,11.0,0.89,11.0,9.0,True,Polymarket,Kalshi,18245.3171,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769779,https://kalshi.com/markets/KXBTCD-26JUL1017-T65499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.8,"Will the price of Ethereum be above $1,800 on July 10?","Ethereum price at Jul 10, 2026 at 5pm EDT?",0.43,0.54,11.0,0.89,11.0,9.0,True,Polymarket,Kalshi,9285.2784,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784639,https://kalshi.com/markets/KXETHD-26JUL1017-T1779.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $64,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.2655,0.16,10.55,0.8945,10.55,8.55,True,Kalshi,Polymarket,24239.14562,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731316,https://kalshi.com/markets/KXBTCD-26JUL0617-T64749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $66,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.145,0.25,10.5,0.895,10.5,8.5,True,Polymarket,Kalshi,11092.79,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795946,https://kalshi.com/markets/KXBTCD-26JUL1017-T65499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,1.0,"Will the price of Bitcoin be above $62,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.805,0.905,10.0,0.9,10.0,8.0,True,Polymarket,Kalshi,24859.5259,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731312,https://kalshi.com/markets/KXBTCD-26JUL0617-T61999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.95,"Will the price of Bitcoin be above $64,000 on July 9?","Bitcoin price on Jul 10, 2026?",0.38,0.48,10.0,0.9,10.0,8.0,True,Polymarket,Kalshi,20407.5174,0.0,2026-07-09,2026-07-10,https://polymarket.com/event/2769775,https://kalshi.com/markets/KXBTCD-26JUL1017-T63999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $60,000 on July 11?","Bitcoin price on Jul 10, 2026?",0.82,0.915,9.5,0.905,9.5,7.5,True,Polymarket,Kalshi,11187.0032,0.0,2026-07-11,2026-07-10,https://polymarket.com/event/2795927,https://kalshi.com/markets/KXBTCD-26JUL1017-T59499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,ETH,0.8,"Will the price of Ethereum be above $1,800 on July 6?","Ethereum price at Jul 6, 2026 at 5pm EDT?",0.3575,0.45,9.25,0.9075,9.25,7.25,True,Polymarket,Kalshi,19536.32934,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731230,https://kalshi.com/markets/KXETHD-26JUL0617-T1789.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,1.0,"Will the price of Bitcoin be above $64,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.2655,0.355,8.95,0.9105,8.95,6.95,True,Polymarket,Kalshi,24239.14562,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731316,https://kalshi.com/markets/KXBTCD-26JUL0617-T63999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.8,"Will the price of Bitcoin be above $66,000 on July 6?","Bitcoin price on Jul 6, 2026?",0.0325,0.12,8.75,0.9125,8.75,6.75,True,Polymarket,Kalshi,22797.45178,0.0,2026-07-06,2026-07-06,https://polymarket.com/event/2731320,https://kalshi.com/markets/KXBTCD-26JUL0617-T64999.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $66,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.0745,0.16,8.55,0.9145,8.55,6.55,True,Polymarket,Kalshi,22166.4867,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744277,https://kalshi.com/markets/KXBTCD-26JUL0617-T64749.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,0.75,"Will the price of Bitcoin be above $62,000 on July 7?","Bitcoin price on Jul 6, 2026?",0.735,0.82,8.5,0.915,8.5,6.5,True,Polymarket,Kalshi,23410.7727,0.0,2026-07-07,2026-07-06,https://polymarket.com/event/2744271,https://kalshi.com/markets/KXBTCD-26JUL0617-T62499.99,SOLO OBSERVACION — validar resolucion antes de operar
2026-07-06T00:00:42+00:00,Polymarket,Kalshi,BTC,1.0,"Will the price of Bitcoin be above $64,000 on July 10?","Bitcoin price on Jul 10, 2026?",0.395,0.48,8.5,0.915,8.5,6.5,True,Polymarket,Kalshi,11702.7492,0.0,2026-07-10,2026-07-10,https://polymarket.com/event/2784708,https://kalshi.com/markets/KXBTCD-26JUL1017-T63999.99,SOLO OBSERVACION — validar resolucion antes de operar
