timestamp_utc,rank_combined,address,username,pnl,vol,rank_pnl,rank_vol,score,verified_badge,x_username,timeframe,num_trades,wallet_type
2026-06-28T00:01:25+00:00,67,0xf3ce251f9c4ae0f3940a9f32de5dd1a1d05b8bc6,0xF3Ce251F9c4ae0f3940A9f32dE5Dd1A1d05B8Bc6-1778725794122,48077.90224928009,10973017.088000001,,22,0.224,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,68,0x48ea6b561bdef5c384f83b1e05fde6b7af973e30,plytrader4life,27730.82759466393,10696204.365090003,,23,0.216,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,69,0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,Parz1vaI,67741.19277509,1640818.1391290005,32,,0.216,False,Parz1valPM,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,70,0xee55214ee3a9ee22a404663c76ca832577df7b04,sixx7,51565.889568774546,9415083.225131001,49,26,0.204,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,71,0x388537259dc9e693c1c9b96fdf07a63f6b7aca77,easypredict,67266.15510547743,1418352.1449890002,33,,0.204,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,72,0x23b66520af56fde4ef52141715e631d8a10ce879,Tailsniper,14952.551539912121,35012.156839999996,33,,0.204,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,73,0x0484e64092ba4108c2786b61e6fc052d3bf41b1a,DoggyStyIe,62440.07758400001,7056553.010000001,36,46,0.2,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,74,0xbf337426aa856996b8bb79b238345dd1a0276bf7,nagi777,34691.13264486685,9800841.885596002,,25,0.2,False,Nagi__777__,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:01:25+00:00,75,0xb4982f610a92a6ff7448fa27c70dccd3dc9e85b9,GoingInsolvent,3396.0255582914033,2138065.7132079997,,26,0.192,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,1,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,Bonereaper,186980.23354637378,53565302.368112,6,0,0.928,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,2,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,197774.34117845912,22214816.725001004,3,7,0.908,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,3,0xee65685de42f8de9a03b4c53ee77d56a20d2cfc9,0x50f7,188960.6412230957,25607438.079020005,5,5,0.9,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,4,0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,ocean322,125623.84259057448,31850759.9417,11,4,0.836,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,5,0xb27bc932bf8110d8f78e55da7d5f0497a18b5b82,,121792.5167235951,39279976.500132,13,1,0.836,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,6,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,0xcE25E214D5cfE4f459cf67F08DF581885AAE7Fdc-1777575398144,154557.08593492853,12667561.36734,8,17,0.768,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,7,0xf3531b23b504cf0aed4ff21325232b2a2d496685,powerwinner,24968.88158820005,2913308.173328,11,17,0.732,False,xrang2731,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,8,0xd02b6d910a38479c3125308fc4737a46509cd6df,wowitsamazing,22248.37466563944,3561588.0420779996,15,12,0.724,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,9,0x9501ec3b8b3e330ae593ebe5b071c3d11b648223,horizon.,85410.663304,14725976.431862,18,14,0.672,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,10,0x5bb0de4e97698184ead80c80cb17a26cd6f6814b,bobe2.1,74019.459258,18640405.627466,23,10,0.644,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,11,0x06dc51826bc524d9a83770e7de9dd7e005b04524,0x06dc51826bc524d9a83770e7de9dd7e005b0452,70191.05974254385,35949058.05032099,29,2,0.636,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,12,0xdf0d2ccfe3d7c2ef120395534e43afe283509f79,0xdf0D2CcfE3d7C2EF120395534e43Afe283509F79-1774320078733,18926.559881160007,2600931.4950000006,19,20,0.612,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,13,0xdf7930e89a2c47560165331863c31deca0733dcd,std0,73416.84946218343,15138050.764903001,24,13,0.608,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,14,0x9412cdfc1e3171e1aabb013d0f494986445d0cd0,gansinimen,18591.582316032203,2615265.254399,20,19,0.608,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,15,0xf284ad6d607f777f34bc643cea587c33a886b9f9,strike123,467253.7928659568,3746218.9669149998,0,,0.6,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,16,0x0f0edbb5fca07a7efffe283624f085a7b2e2a019,prayingnotbroke,225020.685792,622024.5894010001,1,,0.588,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,17,0x44c1dfe43260c94ed4f1d00de2e1f80fb113ebc1,aenews2,204973.89813025016,2377442.839706,2,,0.576,False,aenews,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,18,0x13e0d447520ebe7f8eeaf7817211201b2c585204,,16273.433238487993,3315121.1210430004,26,14,0.576,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,19,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,justdance,197475.62062654155,4984128.9364910005,4,,0.552,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,20,0x9f5ffe76a818dce37c70f947998b52b70671a008,0x9F5fFE76a818DCE37c70F947998b52b70671A008-1772728605528,96970.87179362998,8546539.826164,16,33,0.544,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,21,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,Dropper,158542.754008535,673779.806155,7,,0.516,False,DropperPM,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,22,0x565ca59275f81991bd9877d7fa8404c5ecf6519e,bbwlover,149928.46804408802,2138879.969356,9,,0.492,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,23,0x252d7bae5ec87553dcafb23e275c202ac0d3c456,getbipped,29858.27859116481,446918.95671999996,9,,0.492,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,24,0x55be7aa03ecfbe37aa5460db791205f7ac9ddca3,coinman2,144472.42714531207,2464980.430648,10,,0.48,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,25,0x02e7f29f3e612a95a9ccca7131ce7dd5d56b59e5,CAR-GangVersion,66172.659345228,14157607.841587,34,15,0.472,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,26,0x4834f8ba3454b8c3bae2cac7d235ba1adc0b1bfa,Surpriced-Legacy,121959.61642089539,496196.1417079999,12,,0.456,False,BTCBeliever21,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,27,0xc2ad03f79ca3f3c17d8c7de2612ce0c89b7d40ed,bosona,24960.188229979227,1259185.197064,12,,0.456,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,28,0xbb8469d2a64bcbb8c2a96c76c4771e8c6aa643cd,0xBB8469D2a64bCBB8C2a96C76C4771e8C6aA643CD-1781945965593,23243.58871761942,451195.71876300004,13,,0.444,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,29,0xf705fa045201391d9632b7f3cde06a5e24453ca7,,117855.05423001316,6349487.845945,14,,0.432,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,30,0xa2cd4ccda9a1f95949df7a3355c4c2daa0642ba0,0xA2cd4CcdA9A1f95949DF7A3355C4c2DAa0642Ba0-1729178570395,100422.39256200001,6084029.820985001,15,,0.42,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,31,0x3725d52f3c252e8374999cc8617292ea2608ad88,almach,21580.289309265667,1063748.8479969997,16,,0.408,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,32,0x20d2309cd92b797ae7ca175ed828ed8a27fbe29d,,87625.74610370892,6430514.453918002,17,,0.396,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,33,0x32ed2e546b187ca15e2841edc82b22c713cf8ec3,mo-money,20884.12285851672,1160325.9382699996,17,,0.396,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,34,0xe9076a87c5ed90ef16e6fe6529c943baeca0cff6,suntori,-490721.00447962247,33005950.990787,,3,0.376,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,35,0x72a0d79b4325638bc2bcfc9a2b8a380c2d81c059,,80291.27673003916,2935835.6831720006,19,,0.372,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,36,0xed2f4c1a5b2ea42eb0fbc9c03adc267a04c39897,0xeD2F4C1a5b2Ea42eb0FbC9c03ADc267a04C39897-1781388683963,79042.63879272853,1955866.9006009998,20,,0.36,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,37,0x7e5d2991c2647de2348287e2f499329fc6a6c4c3,aswfadq1555,72928.6055947207,7461562.482430998,25,43,0.356,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,38,0x6480542954b70a674a74bd1a6015dec362dc8dc5,tripping,122.89270317950104,23096624.543477997,,6,0.352,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,39,0xce71bed9dd1418abc34d244730879d795e8683bc,tutrucks,77263.35076644711,702747.9736949999,21,,0.348,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,40,0x2277c18fb73d4cfbd61384be80ef9339a9496604,EVP-HalfKelly,18311.53055180962,1291022.928276,21,,0.348,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,41,0xf56f0fac9bdad1cfe4212cda2947343408256c44,jeetmaster69,-1440.3207386855765,3959641.5697709993,,7,0.344,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,42,0xc851cd9bee7d262afd78674f861f9f576a12cd2a,betwick,77190.55911999999,613548.846253,22,,0.336,False,Betwick1,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,43,0x04b6d7e930cf9e493c5e6ef24b496294f95594c8,0x04b6D7E930cf9e493c5E6eF24B496294F95594C8-1774448369789,45995.68748200731,20708359.280575003,,8,0.336,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,44,0x59aed45d6b8c0a4fc67af69a371007b3cceb22d5,0x59Aed45d6b8C0a4fc67af69A371007B3CceB22d5-1730864521381,-95979.41721176532,20278769.746834002,,9,0.328,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,45,0xa4fd70a8d79c3433ca2eb967ee605a356986748b,alexdave888,-78223.06048521124,3801423.169404001,,9,0.328,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,46,0x3fe80728e50b9765b782bee0acef988ad7e40de3,asdmdwan,17511.94288236765,133976.048222,23,,0.324,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,47,0x251c1a283703beed41590b0875a8dcb8ddd1541f,0xAAAAA,15247.106611149924,1724280.63,32,37,0.32,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,48,0x76d4d4703add6e94cfdb1107f3d991d85ff2c512,,-30645.643860337812,17290956.601441,,11,0.312,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,49,0xaff3c20f506dba7a0be47f31f6767716f195c3b2,MillionDollarRhino,17244.70330210214,273141.610596,24,,0.312,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,50,0x08fff5b9a79576a7c6e18a9d05ece0658a34ba79,krazyagain,27.47272767600039,16464929.029684,,12,0.304,False,overseaswtf,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,51,0x21d0a97aac03917e752857a551bbe5103a00e8d7,PBot-6,16812.522343703225,647767.423882,25,,0.3,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,52,0xe3eeb127d5763a6e4ad597f773f9d259c94d5176,0xe3EeB127d5763a6E4aD597f773F9d259C94d5176-1780742904507,-19127.31101016759,3469771.8324390003,,13,0.296,False,,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,53,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,ArmageddonRewardsBilly,72598.57455329126,1246668.92191,26,,0.288,False,Eltonma,MONTH+WEEK,0,UNKNOWN
2026-06-28T00:12:11+00:00,54,0xde7be6d489bce070a959e0cb813128ae659b5f4b,wan123,72297.58119841,643983.673318,27,,0.276,False,,MONTH+WEEK,0,UNKNOWN
